key	ctn	file_new	file_orig	invasion_veena	k14_veena	orgnum
CTN106_Tumor_Day6_15	CTN106	CTN106_Day6_15.tif	TN106 Tumorl d6 -0023_AB02_15.tif_Files.tif	0	0	15
CTN106_Tumor_Day6_16	CTN106	CTN106_Day6_16.tif	TN106 Tumorl d6 -0023_AB02_16.tif_Files.tif	0	3	16
CTN106_Tumor_Day6_17	CTN106	CTN106_Day6_17.tif	TN106 Tumorl d6 -0023_AB02_17.tif_Files.tif	0	0	17
CTN106_Tumor_Day6_18	CTN106	CTN106_Day6_18.tif	TN106 Tumorl d6 -0023_AB02_18.tif_Files.tif	0	2	18
CTN106_Tumor_Day6_19	CTN106	CTN106_Day6_19.tif	TN106 Tumorl d6 -0023_AB02_19.tif_Files.tif	2	2	19
CTN106_Tumor_Day6_21	CTN106	CTN106_Day6_21.tif	TN106 Tumorl d6 -0023_AB02_21.tif_Files.tif	3	3	21
CTN106_Tumor_Day6_22	CTN106	CTN106_Day6_22.tif	TN106 Tumorl d6 -0023_AB02_22.tif_Files.tif	0	3	22
CTN106_Tumor_Day6_23	CTN106	CTN106_Day6_23.tif	TN106 Tumorl d6 -0023_AB02_23.tif_Files.tif	0	0	23
CTN106_Tumor_Day6_24	CTN106	CTN106_Day6_24.tif	TN106 Tumorl d6 -0023_AB02_24.tif_Files.tif	0	1	24
CTN106_Tumor_Day6_25	CTN106	CTN106_Day6_25.tif	TN106 Tumorl d6 -0023_AB02_25.tif_Files.tif	0	0	25
CTN106_Tumor_Day6_26	CTN106	CTN106_Day6_26.tif	TN106 Tumorl d6 -0023_AB02_26.tif_Files.tif	3	2	26
CTN106_Tumor_Day6_27	CTN106	CTN106_Day6_27.tif	TN106 Tumorl d6 -0023_AB02_27.tif_Files.tif	2	3	27
CTN106_Tumor_Day6_28	CTN106	CTN106_Day6_28.tif	TN106 Tumorl d6 -0023_AB02_28.tif_Files.tif	0	0	28
CTN106_Tumor_Day6_29	CTN106	CTN106_Day6_29.tif	TN106 Tumorl d6 -0023_AB02_29.tif_Files.tif	0	0	29
CTN106_Tumor_Day6_30	CTN106	CTN106_Day6_30.tif	TN106 Tumorl d6 -0023_AB02_30.tif_Files.tif	1	1	30
CTN106_Tumor_Day6_31	CTN106	CTN106_Day6_31.tif	TN106 Tumorl d6 -0023_AB02_31.tif_Files.tif	0	0	31
CTN106_Tumor_Day6_32	CTN106	CTN106_Day6_32.tif	TN106 Tumorl d6 -0023_AB02_32.tif_Files.tif	0	0	32
